,value
2025-05-20,-2.8849935415717844
2025-05-21,-4.307864212386265
2025-05-22,-3.5044475150427976
2025-05-23,-4.582087186730952
2025-05-24,-4.5276521265907625
2025-05-25,-4.03945531320309
2025-05-26,-3.537025227691644
2025-05-27,-3.3015954163418026
2025-05-28,-3.9876402598082326
2025-05-29,-4.483053690666034
2025-05-30,-6.6447265167077525
2025-05-31,-4.854316438893131
2025-06-01,-3.7694654937955936
2025-06-02,-2.53305600798506
2025-06-03,-4.413160689413642
2025-06-04,-4.4787563003957604
2025-06-05,-4.498532950928533
2025-06-06,-2.765994059960111
2025-06-07,-4.1596551011554945
2025-06-08,-1.581495374805905
2025-06-09,-2.517012792409727
2025-06-10,-2.209928796741669
2025-06-11,-4.363728913233247
2025-06-12,-2.4266812189168725
2025-06-13,-1.5716381502689412
2025-06-14,-0.3490370209102909
2025-06-15,-0.15973633775615914
2025-06-16,-2.5636257630140213
2025-06-17,1.0677892066755348
2025-06-18,0.15173524793880216
2025-06-19,0.7977348305392675
2025-06-20,0.529275062009049
2025-06-21,-0.35682445762206916
2025-06-22,0.778496659751023
2025-06-23,2.1791069773606893
2025-06-24,-0.007873237002547606
2025-06-25,1.051717000627486
2025-06-26,0.6212276819947853
2025-06-27,1.7912023985579388
2025-06-28,3.032038178095149
2025-06-29,4.486947524722243
2025-06-30,1.7697495292258867
2025-07-01,4.099985002235337
2025-07-02,2.587185613127684
2025-07-03,4.404793369807907
2025-07-04,3.92425275076329
2025-07-05,4.362435333464083
2025-07-06,0.8133405850464563
2025-07-07,5.220068882902091
2025-07-08,2.695104167324157
2025-07-09,3.487810560189043
2025-07-10,3.6873469447575005
2025-07-11,5.3420682126891155
2025-07-12,2.5988586275548062
2025-07-13,3.1788980167563423
2025-07-14,3.79288763535271
2025-07-15,3.3340513388901267
2025-07-16,3.542548980424553
2025-07-17,2.314471288566576
2025-07-18,2.137091574658595
2025-07-19,2.6194022255077782
2025-07-20,4.190366097841907
2025-07-21,1.5315986204278547
2025-07-22,1.751494191500006
2025-07-23,1.1976372746653063
2025-07-24,3.071825602108457
2025-07-25,3.1557386415185285
2025-07-26,1.9862494588564399
2025-07-27,1.542665949794076
2025-07-28,1.1616493079131434
2025-07-29,1.4435548929536155
2025-07-30,-0.41734120858435886
2025-07-31,0.32254859554213144
2025-08-01,2.3478275890086806
2025-08-02,0.9671273613755949
2025-08-03,-1.105862241474615
2025-08-04,0.13954147593849553
2025-08-05,-1.277774348650032
2025-08-06,-1.6115922406906185
2025-08-07,-0.5578104455233593
2025-08-08,1.0187082786363446
2025-08-09,-3.6999013394254168
2025-08-10,0.5800555656764854
2025-08-11,-1.285772898576233
2025-08-12,-3.657993166956156
2025-08-13,-2.792833067401321
2025-08-14,-3.810586612750344
2025-08-15,-3.809312483130113
2025-08-16,-1.4024724945798108
2025-08-17,-2.479214775094465
2025-08-18,-3.0228198619955307
2025-08-19,-4.554790609531577
2025-08-20,-4.243309901897227
2025-08-21,-3.825467289275338
2025-08-22,-4.676525195552743
2025-08-23,-4.367685476509643
2025-08-24,-4.903622406465095
2025-08-25,-5.1927545437467515
2025-08-26,-4.065566975859697
2025-08-27,-5.404686546772789
2025-08-28,-3.841188897438421
2025-08-29,-2.248282781840414
2025-08-30,-5.55777704256591
2025-08-31,-2.3340116431451694
2025-09-01,-2.9536962985022686
2025-09-02,-3.2694709615917734
2025-09-03,-3.5331056959759137
2025-09-04,-3.5182848568663463
2025-09-05,-2.1875374078640553
2025-09-06,-2.3811455549534775
2025-09-07,-2.231531920625172
2025-09-08,-1.513749691956489
2025-09-09,-1.988922586353424
2025-09-10,-0.24453196153174117
2025-09-11,-1.2084298585408915
2025-09-12,-0.538060698411285
2025-09-13,-0.12991166418775546
2025-09-14,-0.6805248208995333
2025-09-15,1.2878850271144895
2025-09-16,0.619162042513108
2025-09-17,1.9634235050650106
2025-09-18,1.8704953750409952
2025-09-19,1.0732518240553057
2025-09-20,1.3400263564120145
2025-09-21,-0.47613766142495884
2025-09-22,1.400340890038638
2025-09-23,1.3659487743986203
2025-09-24,1.0400040526151921
2025-09-25,0.7174974108168124
2025-09-26,2.9032940339927102
2025-09-27,2.3349082636701755
2025-09-28,4.682551724669763
2025-09-29,2.9579206507945517
2025-09-30,2.3272211618232395
2025-10-01,1.610148112333134
2025-10-02,5.1263541755104365
2025-10-03,3.168989560961135
2025-10-04,3.4351767971792344
2025-10-05,2.590533087498197
2025-10-06,3.7312770846690846
2025-10-07,3.0050703478669982
2025-10-08,3.364953923641102
2025-10-09,3.8318266570122566
2025-10-10,4.198179724373911
2025-10-11,5.943712463957388
2025-10-12,3.4111411678497956
2025-10-13,4.915042122281562
2025-10-14,2.822871909701269
2025-10-15,3.2938449186231598
2025-10-16,2.572969894877385
2025-10-17,4.948952720945675
2025-10-18,4.228998491933183
2025-10-19,2.7576816023643804
2025-10-20,2.3480905347329
2025-10-21,2.334787899394374
2025-10-22,2.9226751336332804
2025-10-23,3.480279076151001
2025-10-24,1.5309051107989466
2025-10-25,2.8565274841829154
2025-10-26,2.079573392303949
2025-10-27,1.075272730717571
2025-10-28,2.3270713310977333
2025-10-29,-0.9865387615452728
2025-10-30,2.622479450715883
2025-10-31,-1.8950277820021335
2025-11-01,-0.06297849004031839
2025-11-02,-1.6734192774020435
2025-11-03,-2.6140802377359966
2025-11-04,-0.6961765035720627
2025-11-05,-1.1885700383415736
2025-11-06,-1.4285738543163087
2025-11-07,-1.2069639268952423
2025-11-08,-1.821263146228036
2025-11-09,-2.671881262972512
2025-11-10,-2.7729507248496192
2025-11-11,-2.3519256089479375
2025-11-12,-1.4774795505823306
2025-11-13,-3.1567616041492785
2025-11-14,-1.5802815486239803
2025-11-15,-3.7425400565126017
2025-11-16,-3.0355139071621333
2025-11-17,-3.1140153963131256
2025-11-18,-2.3135927863094032
2025-11-19,-4.467977740416469
2025-11-20,-4.374711273714103
2025-11-21,-4.412256418404521
2025-11-22,-1.8863166356208194
2025-11-23,-2.7790651679672127
2025-11-24,-4.1916101204581135
2025-11-25,-3.464808824930076
2025-11-26,-5.251491246012521
2025-11-27,-1.9452282930281195
2025-11-28,-3.3610313980476976
2025-11-29,-3.984885426023422
2025-11-30,-3.3279425347898077
2025-12-01,-2.9796789858656307
2025-12-02,-2.767128817591998
2025-12-03,-4.467956613288273
2025-12-04,-2.8151522901476023
2025-12-05,-4.342969463852126
2025-12-06,-2.472321892331819
2025-12-07,-3.043148055756065
2025-12-08,-2.3326955514300693
2025-12-09,-3.4699445962854005
2025-12-10,-2.1091455587601935
2025-12-11,-1.6448391873016
2025-12-12,0.39806335428567396
2025-12-13,0.1437973868884772
2025-12-14,-0.5397676374680551
2025-12-15,0.16535327644759146
2025-12-16,-0.28164345999494494
2025-12-17,0.46727716782202877
2025-12-18,0.8722550617863403
2025-12-19,0.7283627180020706
2025-12-20,0.7802224308610517
2025-12-21,1.3565727867257935
2025-12-22,0.6843531653319765
2025-12-23,1.6268103928367859
2025-12-24,3.540894208948633
2025-12-25,2.9208477562753568
2025-12-26,4.510602418328651
2025-12-27,3.185938597527837
2025-12-28,1.8970937380453272
2025-12-29,3.338822489204608
2025-12-30,3.267133753848528
2025-12-31,4.894606739166435
2026-01-01,4.620864826926695
2026-01-02,4.162089182455552
2026-01-03,3.3603031785643447
2026-01-04,5.215933970460011
2026-01-05,4.062065927913679
2026-01-06,4.150622355052644
2026-01-07,3.1166319876604924
2026-01-08,3.3211150736538215
2026-01-09,3.5451427289954474
2026-01-10,1.639320611746081
2026-01-11,4.4171527257928345
2026-01-12,3.6253286386495738
2026-01-13,4.26585187963524
2026-01-14,3.7903331753005873
2026-01-15,3.3717325997908985
2026-01-16,3.481643341556505
2026-01-17,3.207999908068611
2026-01-18,2.2982111880805998
2026-01-19,3.2117892701364563
2026-01-20,1.5836775319904821
2026-01-21,1.7813679749816898
2026-01-22,-0.024929322333529846
2026-01-23,0.8726667257750371
2026-01-24,1.4882517064385723
2026-01-25,0.4892849879286605
2026-01-26,-0.060856263014597456
2026-01-27,-0.17617802253700865
2026-01-28,1.2917140871103434
2026-01-29,0.38582175765489435
2026-01-30,-0.4655771746334642
2026-01-31,-0.11881623131699948
2026-02-01,-2.6481431674949536
2026-02-02,-0.4625722789689453
2026-02-03,-1.0686704165009269
2026-02-04,-1.2981771948574679
2026-02-05,-2.695199666685022
2026-02-06,0.36582116334923076
2026-02-07,-2.9977203386845823
2026-02-08,-4.201559000275819
2026-02-09,-3.1477344999720036
2026-02-10,-0.8647467475866899
2026-02-11,-2.2680628378240417
2026-02-12,-3.872706036197131
2026-02-13,-2.882239905622933
2026-02-14,-1.627379916550891
2026-02-15,-4.549046016761251
2026-02-16,-4.048189172935763
2026-02-17,-5.151428752292069
2026-02-18,-4.811599232956066
2026-02-19,-3.001310252100729
2026-02-20,-4.15750691833612
2026-02-21,-4.0858895860661555
2026-02-22,-5.197372999047524
2026-02-23,-3.919650999659194
2026-02-24,-3.594575472043043
2026-02-25,-3.6761280034491577
2026-02-26,-4.167249632977392
2026-02-27,-3.168869286918427
2026-02-28,-2.888101274872712
2026-03-01,-3.2324846282049933
2026-03-02,-2.9491632021197
2026-03-03,-2.540330189716698
2026-03-04,-1.496561296170057
2026-03-05,-2.382576024146487
2026-03-06,-1.6248448458221634
2026-03-07,-2.1908578548211417
2026-03-08,-3.9086398545023444
2026-03-09,0.18365803568094963
2026-03-10,-1.4692446943755288
2026-03-11,-2.2512993474402814
2026-03-12,-0.9548231833282884
2026-03-13,-1.1949373279544862
2026-03-14,-1.2679382142043947
2026-03-15,0.8280682402375339
2026-03-16,0.6276834467453141
2026-03-17,-0.5485207946809347
2026-03-18,-0.2692532278391703
2026-03-19,1.416032666130846
2026-03-20,1.220692089911785
2026-03-21,3.3011114734348364
2026-03-22,2.1536119080252054
2026-03-23,1.4674097024520716
2026-03-24,1.5601741788153065
2026-03-25,5.537451239211663
2026-03-26,3.0790251052866227
2026-03-27,3.2243779606963887
2026-03-28,4.273203155861795
2026-03-29,4.330416348729482
2026-03-30,2.900742412044997
2026-03-31,1.5113586532218128
2026-04-01,4.945337260360578
2026-04-02,3.57658496586547
2026-04-03,5.554608017039387
2026-04-04,2.9871938633398476
2026-04-05,5.175653860933885
2026-04-06,4.402115333057147
2026-04-07,3.3639126374008526
2026-04-08,3.7213058579497673
2026-04-09,3.1574287037439137
2026-04-10,3.311952025077412
2026-04-11,3.358454267991637
2026-04-12,4.00465589475549
2026-04-13,1.8490863743209311
2026-04-14,2.9048255365964923
2026-04-15,3.700509935501743
2026-04-16,4.608374218109707
2026-04-17,2.4921121090903546
2026-04-18,3.0620571996472035
2026-04-19,2.8884704428415424
2026-04-20,3.998080417031704
2026-04-21,1.7040429955009073
2026-04-22,0.8099950694918483
2026-04-23,2.0757278173402964
2026-04-24,0.3889408313416345
2026-04-25,1.5542239412443775
2026-04-26,1.5511988478584433
2026-04-27,1.3028276992154448
2026-04-28,1.2008166197784638
2026-04-29,1.3095800980552494
2026-04-30,-0.9095573454590195
2026-05-01,-0.5723106145158481
2026-05-02,-0.9871783329728225
2026-05-03,-1.7065481734292438
2026-05-04,0.2456759507367705
2026-05-05,0.3392711013907197
2026-05-06,-2.2153709340872143
2026-05-07,-0.2232546222370777
2026-05-08,-2.8418482386210933
2026-05-09,-2.3956237889525998
2026-05-10,-1.8169737208899428
2026-05-11,-2.4495147119036043
2026-05-12,-3.2399539360563416
2026-05-13,-2.3932997633625943
2026-05-14,-4.382529995241371
2026-05-15,-2.9876764056734384
2026-05-16,-4.5715598654146055
2026-05-17,-2.1652308189542113
2026-05-18,-3.53592621641868
2026-05-19,-2.5283147828906043
2026-05-20,-3.886868595198103
2026-05-21,-5.735542607983419
2026-05-22,-2.9912906916176283
2026-05-23,-2.409953178844163
2026-05-24,-3.4739294007511092
2026-05-25,-3.305038924938048
2026-05-26,-2.964384467068979
2026-05-27,-3.7216439385121243
2026-05-28,-4.22069356024296
2026-05-29,-2.467202237511132
2026-05-30,-3.22097814395798
2026-05-31,-3.374705671062371
2026-06-01,-3.9031458483777333
2026-06-02,-4.700668167348981
2026-06-03,-2.7023969995659023
2026-06-04,-2.4683962628102103
2026-06-05,-3.7229787923522926
2026-06-06,-0.3193757266368267
2026-06-07,-2.5133948408851143
2026-06-08,-0.3408135182021461
2026-06-09,-1.784232517482899
2026-06-10,-1.7970967933449074
2026-06-11,-1.0680665224336474
2026-06-12,-0.8969999574800402
2026-06-13,0.7584950676528052
2026-06-14,-0.7774939840485979
2026-06-15,1.8254263024828317
2026-06-16,0.44144421017010516
2026-06-17,1.1788551024056053
2026-06-18,-0.2758645080687385
2026-06-19,0.8564231737087007
2026-06-20,1.8144138777799073
2026-06-21,0.39554916493461634
2026-06-22,3.0783020350311743
2026-06-23,1.6047477265681755
2026-06-24,3.505338473785869
2026-06-25,1.940257575218309
2026-06-26,3.4205926657449144
2026-06-27,3.683383863734848
2026-06-28,3.887607836143661
2026-06-29,1.967824486843777
2026-06-30,4.594589477101075
2026-07-01,3.6675079880810224
2026-07-02,4.374759563192974
2026-07-03,4.416128126649338
2026-07-04,2.7710143147858917
2026-07-05,3.837460077773795
2026-07-06,3.552342330146529
2026-07-07,3.896133835663932
2026-07-08,4.791303089379097
2026-07-09,1.996923241307694
2026-07-10,3.087422253418225
2026-07-11,4.2183197777481265
2026-07-12,4.238393150914634
2026-07-13,4.137495006977029
2026-07-14,4.848997699704604
2026-07-15,3.6760682546681243
2026-07-16,4.572871852757553
2026-07-17,3.499146395045847
2026-07-18,3.551694689267297
2026-07-19,3.1845392454655217
2026-07-20,2.3537282864285904
2026-07-21,2.4648780728364876
2026-07-22,1.3668419052879093
2026-07-23,2.449639466218154
2026-07-24,-0.22126598102730477
2026-07-25,1.3426228528528263
2026-07-26,0.5470493543800061
2026-07-27,1.8380364946767207
2026-07-28,-1.5464308200003154
2026-07-29,0.9586494693829853
2026-07-30,1.2661624921949841
2026-07-31,-1.5985347374869798
2026-08-01,-1.5478326546920804
2026-08-02,-2.3272050167293323
2026-08-03,-0.4838126121022246
2026-08-04,-0.5105963433234337
2026-08-05,-2.537390996780999
2026-08-06,-3.4565610639318116
2026-08-07,-2.850596812846962
2026-08-08,-2.2761416733311366
2026-08-09,-3.3513230532499283
2026-08-10,-4.826375181726089
2026-08-11,-3.858547699047697
2026-08-12,-2.7648851102968384
2026-08-13,-5.860201891813375
2026-08-14,-3.8617501294242604
2026-08-15,-4.5867999826755925
2026-08-16,-5.561827361070647
2026-08-17,-5.882188705639588
2026-08-18,-5.704892460478966
2026-08-19,-5.967874961229769
2026-08-20,-2.7355366910982175
2026-08-21,-2.7577116586970143
2026-08-22,-4.012375961763338
2026-08-23,-4.465440930886363
2026-08-24,-5.216780512455931
2026-08-25,-4.2486875902753045
2026-08-26,-1.2259495795561164
2026-08-27,-4.0552519959730216
2026-08-28,-3.907347330120963
2026-08-29,-4.736932699361065
2026-08-30,-3.6281820700772673
2026-08-31,-1.4725484775868025
2026-09-01,-2.2900593110710106
2026-09-02,-3.4262778608872555
2026-09-03,-2.888190331090965
2026-09-04,-2.7041841898117718
2026-09-05,-2.660335707680439
2026-09-06,-0.7133792638639996
2026-09-07,-1.3499494310778433
2026-09-08,-1.4881181120206577
2026-09-09,-0.5893717983562762
2026-09-10,0.12765419155123514
2026-09-11,-0.48483159649557295
2026-09-12,-0.40954600857353207
2026-09-13,-0.9029963795504609
2026-09-14,-0.010614122407559878
2026-09-15,1.2061934993440309
2026-09-16,0.8236373347868393
2026-09-17,2.0926135184821857
2026-09-18,2.105638911648163
2026-09-19,2.7904430311554336
2026-09-20,1.1741356940955057
2026-09-21,2.929603144369194
2026-09-22,4.289452639210481
2026-09-23,2.143675518763858
2026-09-24,4.019209560495775
2026-09-25,3.611795518087581
2026-09-26,3.733724532919517
2026-09-27,4.117815429016944
2026-09-28,4.367960659867195
2026-09-29,0.9828877128603954
2026-09-30,2.8963706653396226
2026-10-01,4.175294232495557
2026-10-02,6.168127980373688
2026-10-03,3.6055944464757097
2026-10-04,2.6127620143078327
2026-10-05,2.865980936113364
2026-10-06,4.315803941523606
2026-10-07,3.4155027713604764
2026-10-08,3.9796754949840096
2026-10-09,5.030553945984694
2026-10-10,3.854205166743928
2026-10-11,4.329851024534669
2026-10-12,4.07063910482182
2026-10-13,5.170587608533719
2026-10-14,1.9573942753099112
2026-10-15,2.626132477623883
2026-10-16,2.333251613367636
2026-10-17,1.4249098065129528
2026-10-18,0.06631013692454779
2026-10-19,5.15657592751506
2026-10-20,1.6666577772334326
2026-10-21,0.5203872971914687
2026-10-22,0.9340820949608191
2026-10-23,0.4070311346940191
2026-10-24,-0.051448978141640844
2026-10-25,-0.17720303830966433
2026-10-26,1.051377439902697
2026-10-27,0.25696968016286975
2026-10-28,0.15105371261118222
2026-10-29,-0.36428325009174334
2026-10-30,-1.6267002158695079
2026-10-31,-0.6965673754509767
2026-11-01,-2.450405756779702
2026-11-02,-1.1039105056234457
2026-11-03,-0.4143517263817298
2026-11-04,-1.798930125786019
2026-11-05,-1.8345267550673592
2026-11-06,-2.1503914112095277
2026-11-07,-1.7841996117676555
2026-11-08,-4.0953304165603575
2026-11-09,-2.287326437592542
2026-11-10,-5.558410042374523
2026-11-11,-2.0785598665889813
2026-11-12,-1.1218850840319208
2026-11-13,-4.981635074042282
2026-11-14,-3.1726841586965713
2026-11-15,-3.835914059707989
2026-11-16,-4.7009575335437175
2026-11-17,-5.113353173140179
2026-11-18,-5.951412361716698
2026-11-19,-4.452896308235728
2026-11-20,-2.6062857598441065
2026-11-21,-3.0958042427110213
2026-11-22,-3.3914096552263606
2026-11-23,-4.168604658796785
2026-11-24,-2.306388433815907
2026-11-25,-2.1772171415761292
2026-11-26,-2.7758275677486113
2026-11-27,-1.2235387557027946
2026-11-28,-3.563232402386113
2026-11-29,-2.411863250736711
2026-11-30,-2.438844463626837
2026-12-01,-3.4936669588323817
2026-12-02,-1.88419044712008
2026-12-03,-1.6860734891306273
2026-12-04,-0.9014363089825488
2026-12-05,-0.7524764778489662
2026-12-06,0.47733258323651895
2026-12-07,-1.3748478263106074
2026-12-08,-0.4103371859755378
2026-12-09,-1.9109022007346033
2026-12-10,-1.9911130212364472
