,value,exog
2025-02-18,4.846441810994657,0
2025-02-19,5.505909425548024,1
2025-02-20,7.4516353142806535,1
2025-02-21,8.682048917390745,1
2025-02-22,8.272162178488248,1
2025-02-23,8.011374980887508,1
2025-02-24,6.299464307797989,1
2025-02-25,9.20810057776053,1
2025-02-26,7.975041054466045,1
2025-02-27,7.185251767212758,1
2025-02-28,8.471693878152696,1
2025-03-01,7.253367606929453,1
2025-03-02,8.562379926570943,1
2025-03-03,7.727925631499664,1
2025-03-04,6.162176172046915,1
2025-03-05,6.984312849399675,1
2025-03-06,6.862022985367543,1
2025-03-07,9.215823329247979,1
2025-03-08,6.728761494607553,1
2025-03-09,8.318428609248295,1
2025-03-10,7.594263351892259,1
2025-03-11,5.133886137190666,0
2025-03-12,5.583461215573191,0
2025-03-13,3.7256579679316393,0
2025-03-14,3.4798256628128956,0
2025-03-15,4.376538271576508,0
2025-03-16,2.831008970173196,0
2025-03-17,4.861331358686429,0
2025-03-18,4.74134112121684,0
2025-03-19,3.5649820491146156,0
2025-03-20,3.914274605250159,0
2025-03-21,3.74296965795498,0
2025-03-22,3.5896731356364397,0
2025-03-23,3.383422968082134,0
2025-03-24,5.066166869801005,0
2025-03-25,3.7520398034322606,0
2025-03-26,2.7176978043005056,0
2025-03-27,3.583873749358395,0
2025-03-28,1.8190020018680944,0
2025-03-29,5.877771184008782,0
2025-03-30,4.58115000084216,0
2025-03-31,2.506263159016437,0
2025-04-01,3.472645864092617,0
2025-04-02,5.211760937080085,0
2025-04-03,3.1240094408242367,0
2025-04-04,5.015355754043117,0
2025-04-05,3.6801957222863533,0
2025-04-06,3.5014071373454247,0
2025-04-07,4.311659515031147,0
2025-04-08,3.320931901243706,0
2025-04-09,4.0875819819177766,0
2025-04-10,3.9151297423759406,0
2025-04-11,4.947484735443811,0
2025-04-12,5.004353360126465,0
2025-04-13,3.6272717436595348,0
2025-04-14,3.2205308292973336,0
2025-04-15,3.9897362746323752,0
2025-04-16,4.633552263707852,0
2025-04-17,1.920794172724595,0
2025-04-18,2.783811767446607,0
2025-04-19,4.681218823314278,0
2025-04-20,3.208001840780826,0
2025-04-21,4.177240243448135,0
2025-04-22,3.529138148782849,0
2025-04-23,2.722113616508011,0
2025-04-24,2.3411083503569032,0
2025-04-25,3.6729373177370386,0
2025-04-26,3.0769799337786283,0
2025-04-27,2.4945163797585845,0
2025-04-28,4.279531515595394,0
2025-04-29,1.8626706569654636,0
2025-04-30,2.1632758474657976,0
2025-05-01,2.593993431621074,0
2025-05-02,4.725495126923459,0
2025-05-03,2.0842740806718525,0
2025-05-04,0.2811725324558938,0
2025-05-05,3.5965394606860026,0
2025-05-06,1.4664843680891502,0
2025-05-07,3.7227394231822983,0
2025-05-08,2.6435049534757247,0
2025-05-09,3.7882432230839647,0
2025-05-10,5.507676399410346,1
2025-05-11,5.690918078786557,1
2025-05-12,6.281699601765007,1
2025-05-13,6.941204170621416,1
2025-05-14,6.7018745695829836,1
2025-05-15,7.024792657656022,1
2025-05-16,6.672313323333396,1
2025-05-17,7.931189778535705,1
2025-05-18,5.816073787542911,1
2025-05-19,4.85070583258394,1
2025-05-20,5.689129851389646,1
2025-05-21,6.026585304585481,1
2025-05-22,4.951157405494787,1
2025-05-23,5.752145566522705,1
2025-05-24,4.237166202079308,1
2025-05-25,7.445899278246799,1
2025-05-26,5.924528104086068,1
2025-05-27,6.177074651272689,1
2025-05-28,5.431357454073962,1
2025-05-29,5.77673021087855,1
2025-05-30,1.6216190166485824,0
2025-05-31,-0.6953034291270306,0
2025-06-01,1.2956514610517544,0
2025-06-02,2.536935140824264,0
2025-06-03,2.3337846959965,0
2025-06-04,0.7863819833605772,0
2025-06-05,0.06687269476182889,0
2025-06-06,1.1751426629452877,0
2025-06-07,2.1039824495105695,0
2025-06-08,2.965092044867502,0
2025-06-09,0.13500511404201154,0
2025-06-10,-1.5684615962272157,0
2025-06-11,-0.02973132558864977,0
2025-06-12,0.5509462536834661,0
2025-06-13,1.9946738134658961,0
2025-06-14,-1.2601991704812736,0
2025-06-15,-0.11778769650413212,0
2025-06-16,-0.2874233948310398,0
2025-06-17,0.2344228326586969,0
2025-06-18,1.2812868558248698,0
2025-06-19,1.8071581061511102,0
2025-06-20,-0.6120116090692378,0
2025-06-21,0.3169547604787503,0
2025-06-22,-0.7445527728677283,0
2025-06-23,-2.0446458361369384,0
2025-06-24,-0.9043902535538828,0
2025-06-25,0.09522503847723829,0
2025-06-26,-1.6506493253488739,0
2025-06-27,-2.2249655445796273,0
2025-06-28,-0.8519193629879771,0
2025-06-29,-0.6555461906468879,0
2025-06-30,0.08428463574160383,0
2025-07-01,-1.2993595373353364,0
2025-07-02,-1.202154784549747,0
2025-07-03,-0.1763526594203546,0
2025-07-04,-0.6075059843155479,0
2025-07-05,-1.0845488150686586,0
2025-07-06,-0.29837898369059246,0
2025-07-07,-0.8421640347745974,0
2025-07-08,1.9045130877049241,0
2025-07-09,-2.695742611427362,0
2025-07-10,-2.085550421106487,0
2025-07-11,-0.20570107058124054,0
2025-07-12,-2.5305391816316263,0
2025-07-13,-1.1058216167826367,0
2025-07-14,-1.6965405424608881,0
2025-07-15,-1.8533424936950587,0
2025-07-16,-2.267629643405479,0
2025-07-17,-2.2947095503321964,0
2025-07-18,-3.749931936367836,0
2025-07-19,-0.6216693403313456,0
2025-07-20,-0.6622297048464687,0
2025-07-21,-1.5020128236964423,0
2025-07-22,-2.723302723782882,0
2025-07-23,-1.9324596838051171,0
2025-07-24,-3.0675797970315792,0
2025-07-25,-2.5301144933376585,0
2025-07-26,-3.7597602588543153,0
2025-07-27,-1.4455786283013605,0
2025-07-28,-2.9826974976970044,0
2025-07-29,3.6346183422973035,1
2025-07-30,2.570531523201403,1
2025-07-31,-0.06291642009052811,1
2025-08-01,0.06266606431185551,1
2025-08-02,1.4756988299805114,1
2025-08-03,-0.6856524755001256,1
2025-08-04,0.7481988021264532,1
2025-08-05,1.7666563189504378,1
2025-08-06,-0.1437286470772703,1
2025-08-07,-0.03697656265921179,1
2025-08-08,0.42965176112686887,1
2025-08-09,2.4858356496821097,1
2025-08-10,0.48042153392215203,1
2025-08-11,1.012974219146845,1
2025-08-12,0.7554683815581056,1
2025-08-13,0.6753199099160345,1
2025-08-14,-0.7183670267445219,1
2025-08-15,-0.3744237696987147,1
2025-08-16,-0.2615102036369663,1
2025-08-17,-0.18810563479985998,1
2025-08-18,-5.051478188389853,0
2025-08-19,-3.9107200844125285,0
2025-08-20,-3.374900639811248,0
2025-08-21,-2.330900086840102,0
2025-08-22,-3.175856017895115,0
2025-08-23,-3.526092995442878,0
2025-08-24,-4.873177477581202,0
2025-08-25,-3.497583107953129,0
2025-08-26,-5.197564770253558,0
2025-08-27,-3.892842147762022,0
2025-08-28,-3.320274161971532,0
2025-08-29,-3.7867992231977143,0
2025-08-30,-3.3914567067366628,0
2025-08-31,-5.7788199276870875,0
2025-09-01,-5.294083861452504,0
2025-09-02,-4.257084927785822,0
2025-09-03,-5.600922388722083,0
2025-09-04,-2.901951209234066,0
2025-09-05,-3.4510016749270203,0
2025-09-06,-3.2225647279529963,0
2025-09-07,-4.860189363779563,0
2025-09-08,-4.964353300047424,0
2025-09-09,-4.136799738551016,0
2025-09-10,-2.2868889098911644,0
2025-09-11,-4.347438641721072,0
2025-09-12,-3.1068287660190856,0
2025-09-13,-3.6656817634638434,0
2025-09-14,-4.306716372485014,0
2025-09-15,-4.132845143273804,0
2025-09-16,-3.431238450424196,0
2025-09-17,-2.9319153339177024,0
2025-09-18,-5.638888471483846,0
2025-09-19,-4.18105316314902,0
2025-09-20,-3.7554951445845695,0
2025-09-21,-4.620268992794281,0
2025-09-22,-4.133037078571172,0
2025-09-23,-4.506834712334339,0
2025-09-24,-3.266265269681471,0
2025-09-25,-5.567360065533331,0
2025-09-26,-3.4887523529149975,0
2025-09-27,-3.1591933188271972,0
2025-09-28,-5.111845648020948,0
2025-09-29,-3.6777734669926367,0
2025-09-30,-4.095800512103797,0
2025-10-01,-1.8222960730486233,0
2025-10-02,-4.6067164358257475,0
2025-10-03,-3.016030736527939,0
2025-10-04,-2.8438136972234456,0
2025-10-05,-5.037342324374621,0
2025-10-06,-5.1407330838745375,0
2025-10-07,-1.6695923687458953,0
2025-10-08,-4.483823346825259,0
2025-10-09,-4.894679850527828,0
2025-10-10,-1.8618564048561348,0
2025-10-11,-1.6339893429192944,0
2025-10-12,-4.459169179686025,0
2025-10-13,-3.3243884776907384,0
2025-10-14,-1.7489489890871843,0
2025-10-15,-4.73815966911242,0
2025-10-16,-1.497761691425358,0
2025-10-17,-0.7451166449674602,1
2025-10-18,-2.0789074506714407,1
2025-10-19,2.069473264187591,1
2025-10-20,1.6829270010052717,1
2025-10-21,-0.7494240592450145,1
2025-10-22,1.6260194797273506,1
2025-10-23,-0.17631769781730444,1
2025-10-24,2.416816167631927,1
2025-10-25,1.192122957082272,1
2025-10-26,0.7513722561097906,1
2025-10-27,0.1693709878415648,1
2025-10-28,1.2751630984170186,1
2025-10-29,1.5137773765430147,1
2025-10-30,1.9728851155745257,1
2025-10-31,-0.4255282638595954,1
2025-11-01,1.0789390125341614,1
2025-11-02,3.0577994283616965,1
2025-11-03,1.2887078572239905,1
2025-11-04,1.4097102707378348,1
2025-11-05,0.1265329379989324,1
2025-11-06,-3.077237766204254,0
2025-11-07,-2.505879241415434,0
2025-11-08,-3.554913895840887,0
2025-11-09,-1.5468555534848567,0
2025-11-10,-3.5053368173534785,0
2025-11-11,-1.9987270376298696,0
2025-11-12,-1.7633043483108772,0
2025-11-13,-2.061144634095475,0
2025-11-14,-0.6982553386272448,0
2025-11-15,-2.443701834090864,0
2025-11-16,-1.1756154171982003,0
2025-11-17,-1.8559959737132388,0
2025-11-18,-3.326143652413366,0
2025-11-19,-2.0245050227918324,0
2025-11-20,-0.599910378488649,0
2025-11-21,-1.8262273668642148,0
2025-11-22,-2.0976643082675843,0
2025-11-23,-3.3729844020563706,0
2025-11-24,1.4879733447404746,0
2025-11-25,-1.3472891970100993,0
2025-11-26,0.32694469346352584,0
2025-11-27,-1.36506604539186,0
2025-11-28,-0.23987150913049182,0
2025-11-29,-0.5129228655270498,0
2025-11-30,-1.383303270451623,0
2025-12-01,-2.807401563413662,0
2025-12-02,-1.4817139938333956,0
2025-12-03,-1.9077104765928072,0
2025-12-04,-2.3845422416825546,0
2025-12-05,-2.9726962809431847,0
2025-12-06,-2.0765901943150604,0
2025-12-07,-1.261963520750756,0
2025-12-08,-0.894700448785798,0
2025-12-09,-2.106002384640361,0
2025-12-10,-0.5669943881950458,0
2025-12-11,-0.409739998481835,0
2025-12-12,-1.676195612941191,0
2025-12-13,0.2538850317276042,0
2025-12-14,0.3524762152687823,0
2025-12-15,-1.5814987642564415,0
2025-12-16,0.8481717129675962,0
2025-12-17,-0.0918064320111809,0
2025-12-18,0.7189668393525765,0
2025-12-19,0.9322893274001958,0
2025-12-20,0.19166422771121733,0
2025-12-21,0.6451553826038063,0
2025-12-22,-1.3575288830476646,0
2025-12-23,0.8948738207066116,0
2025-12-24,-0.43928974274977584,0
2025-12-25,0.6955534123619578,0
2025-12-26,-0.3809721187051436,0
2025-12-27,1.4636915827824983,0
2025-12-28,1.4388888121529353,0
2025-12-29,0.7216198014091977,0
2025-12-30,1.0433619997273877,0
2025-12-31,3.028619010529365,0
2026-01-01,0.22134294917999575,0
2026-01-02,1.0079020199108943,0
2026-01-03,0.31236592067372515,0
2026-01-04,0.9051114143513235,0
2026-01-05,3.0791544549476657,1
2026-01-06,6.732574051890895,1
2026-01-07,5.939167190666904,1
2026-01-08,5.869391063573977,1
2026-01-09,5.851385386795672,1
2026-01-10,6.767179802916105,1
2026-01-11,4.287780583029577,1
2026-01-12,4.85187030469247,1
2026-01-13,5.556136235978798,1
2026-01-14,3.920425966132126,1
2026-01-15,5.763494024816691,1
2026-01-16,4.617416297915039,1
2026-01-17,5.696555181072693,1
2026-01-18,4.1154483391510475,1
2026-01-19,6.891916139427639,1
2026-01-20,6.598460848722203,1
2026-01-21,3.712060715246883,1
2026-01-22,5.47040713550337,1
2026-01-23,5.6065025156872235,1
2026-01-24,7.308346469830862,1
2026-01-25,3.318005684887822,0
2026-01-26,3.1397313850469395,0
2026-01-27,2.210085945182398,0
2026-01-28,3.5847367675535176,0
2026-01-29,2.545030337226288,0
2026-01-30,3.6767762680873877,0
2026-01-31,1.964496634937783,0
2026-02-01,1.8828796842923985,0
2026-02-02,4.0515440520470785,0
2026-02-03,0.8352951246879501,0
2026-02-04,4.256035379482457,0
2026-02-05,4.367468349975974,0
2026-02-06,3.4538996066763277,0
2026-02-07,4.810872149554355,0
2026-02-08,3.279432685981038,0
2026-02-09,2.587150247450958,0
2026-02-10,3.5601952023782832,0
2026-02-11,3.3024436850502905,0
2026-02-12,3.1309358432509193,0
2026-02-13,2.913302306302752,0
2026-02-14,5.12064400274276,0
2026-02-15,4.123111003057116,0
2026-02-16,4.1091703100482695,0
2026-02-17,2.654614487123913,0
2026-02-18,3.8021409216394506,0
2026-02-19,4.9297101011243765,0
2026-02-20,4.394319572562575,0
2026-02-21,4.619781981132352,0
2026-02-22,2.8762214558427543,0
2026-02-23,2.5160283869121387,0
2026-02-24,4.595637844243994,0
2026-02-25,3.4385458875088384,0
2026-02-26,5.3864373919406345,0
2026-02-27,3.95956125086234,0
2026-02-28,5.36110101376279,0
2026-03-01,2.793192081159,0
2026-03-02,3.2743381997110896,0
2026-03-03,3.0916367738776533,0
2026-03-04,5.093623615066568,0
2026-03-05,3.969768141841862,0
2026-03-06,3.6619945817306814,0
2026-03-07,5.260076702998761,0
2026-03-08,3.453822498391002,0
2026-03-09,3.765524685248119,0
2026-03-10,4.369486355671946,0
2026-03-11,3.4475696351633136,0
2026-03-12,2.7779428116545084,0
2026-03-13,4.9911474811127885,0
2026-03-14,4.1954034174990325,0
2026-03-15,3.4400621919365886,0
2026-03-16,4.449441050144427,0
2026-03-17,2.7623844654119614,0
2026-03-18,6.034280984679871,0
2026-03-19,2.433454656260202,0
2026-03-20,3.463470922717706,0
2026-03-21,4.53191450061163,0
2026-03-22,4.482822461803029,0
2026-03-23,2.7388219053846674,0
2026-03-24,4.071295774934475,0
2026-03-25,4.548794698798176,0
2026-03-26,7.651241208713699,1
2026-03-27,7.654965598829614,1
2026-03-28,7.48941150422802,1
2026-03-29,9.159051881239293,1
2026-03-30,7.670315164029136,1
2026-03-31,7.952255893000796,1
2026-04-01,9.463210538692344,1
2026-04-02,5.852600880389772,1
2026-04-03,7.761883244567516,1
2026-04-04,6.594995162555119,1
2026-04-05,7.4889913933689005,1
2026-04-06,9.213598344849736,1
2026-04-07,7.911578929742085,1
2026-04-08,7.098683094458629,1
2026-04-09,7.788847132485573,1
2026-04-10,7.1219499131783435,1
2026-04-11,8.875627776656094,1
2026-04-12,7.186503845812364,1
2026-04-13,6.602988561286598,1
2026-04-14,8.072927416107383,1
2026-04-15,2.9951094445159008,0
2026-04-16,2.9858947268887603,0
2026-04-17,3.7939303874176757,0
2026-04-18,4.591720186678659,0
2026-04-19,3.9799681212039024,0
2026-04-20,2.784744130716417,0
2026-04-21,1.248803547023375,0
2026-04-22,4.073059907871008,0
2026-04-23,1.6528795922109265,0
2026-04-24,4.811105100363985,0
2026-04-25,4.675966212464443,0
2026-04-26,2.003840954193663,0
2026-04-27,1.4006444420796336,0
2026-04-28,4.747730686792636,0
2026-04-29,4.19169165463157,0
2026-04-30,3.8587529482919525,0
2026-05-01,3.409455662442,0
2026-05-02,3.212753120573607,0
2026-05-03,2.9375769542622834,0
2026-05-04,2.0336111089983055,0
2026-05-05,1.4127744291946245,0
2026-05-06,0.5562209044980109,0
2026-05-07,1.7103663631087054,0
2026-05-08,2.47361162251268,0
2026-05-09,2.335476216385182,0
2026-05-10,2.475494366652731,0
2026-05-11,-0.08317993914061139,0
2026-05-12,3.320246712184159,0
2026-05-13,2.286204172202568,0
2026-05-14,2.191858575590459,0
2026-05-15,1.1398991137303662,0
2026-05-16,2.60777579160433,0
2026-05-17,2.4263306224380985,0
2026-05-18,1.7665438073081774,0
2026-05-19,2.0501908979378762,0
2026-05-20,2.250139866881997,0
2026-05-21,1.2038739731030337,0
2026-05-22,2.6139003140932964,0
2026-05-23,0.8956371427440782,0
2026-05-24,1.9534220341026822,0
2026-05-25,1.3275735309502301,0
2026-05-26,-0.41655116115760094,0
2026-05-27,-0.7734230038652354,0
2026-05-28,-0.4692049589906524,0
2026-05-29,2.474835014760024,0
2026-05-30,0.6833924249585779,0
2026-05-31,-0.49244447332908403,0
2026-06-01,1.5231881254642499,0
2026-06-02,-0.25398158980476204,0
2026-06-03,1.0265242212623238,0
2026-06-04,1.9779647160882936,0
2026-06-05,0.8551245206757261,0
2026-06-06,-0.8897340912744005,0
2026-06-07,-0.5656837516079729,0
2026-06-08,0.7939200944584828,0
2026-06-09,1.6239921625014884,0
2026-06-10,-0.6102321986505349,0
2026-06-11,-0.6990222019141522,0
2026-06-12,-0.9681251872804193,0
2026-06-13,0.9538081875892681,0
2026-06-14,2.729127323692773,1
2026-06-15,3.2537460061335994,1
2026-06-16,3.812444460944682,1
2026-06-17,4.613571867811228,1
2026-06-18,3.969708058706732,1
2026-06-19,2.5510471881616645,1
2026-06-20,2.6174036086057084,1
2026-06-21,2.7520666665874454,1
2026-06-22,3.0258117696182247,1
2026-06-23,2.319562926239197,1
2026-06-24,3.4349172339176843,1
2026-06-25,3.755809949017161,1
2026-06-26,4.5670505594240565,1
2026-06-27,2.6426592284930432,1
2026-06-28,3.9700314444747966,1
2026-06-29,3.3771383212830757,1
2026-06-30,3.79451689030098,1
2026-07-01,3.1500552151187717,1
2026-07-02,3.598399655669967,1
2026-07-03,4.24376272506409,1
2026-07-04,-2.6421074681210874,0
2026-07-05,-0.3607436929696899,0
2026-07-06,-1.5297078400389403,0
2026-07-07,-1.2448549031686835,0
2026-07-08,-0.9347985985302415,0
2026-07-09,-2.061321355599207,0
2026-07-10,-2.695264246756052,0
2026-07-11,-1.8582502925168674,0
2026-07-12,-1.5127288677659423,0
2026-07-13,-1.3677412831367444,0
2026-07-14,-1.2829967866753,0
2026-07-15,-2.393136841896753,0
2026-07-16,-3.638014469420927,0
2026-07-17,-1.391948102700173,0
2026-07-18,-0.8967080511060872,0
2026-07-19,-0.8729445599292449,0
2026-07-20,-2.5977170102890623,0
2026-07-21,-4.725521841404544,0
2026-07-22,-3.2040470174104057,0
2026-07-23,-3.255138901571966,0
2026-07-24,-2.9778250364349503,0
2026-07-25,-2.602930028441437,0
2026-07-26,-3.404952613130605,0
2026-07-27,-2.217385154714068,0
2026-07-28,-2.581085501169478,0
2026-07-29,-3.1279316017733985,0
2026-07-30,-2.5479400555426777,0
2026-07-31,-3.9246175930705824,0
2026-08-01,-3.209091976764068,0
2026-08-02,-3.357292202459189,0
2026-08-03,-2.2536849086551256,0
2026-08-04,-4.332766966288061,0
2026-08-05,-1.5328544358403497,0
2026-08-06,-2.648598997523375,0
2026-08-07,-4.101016249628626,0
2026-08-08,-1.6820570756991846,0
2026-08-09,-4.350671804371789,0
2026-08-10,-3.5000516756672044,0
2026-08-11,-2.155512899206296,0
2026-08-12,-4.039613162907514,0
2026-08-13,-4.635680723037501,0
2026-08-14,-3.412823861623492,0
2026-08-15,-3.8554845534039552,0
2026-08-16,-1.8737253329444452,0
2026-08-17,-4.066225417682865,0
2026-08-18,-5.154044407473757,0
2026-08-19,-3.51970675035992,0
2026-08-20,-2.403615672065227,0
2026-08-21,-5.245259093010336,0
2026-08-22,-3.418857195564108,0
2026-08-23,-3.9051925615865266,0
2026-08-24,-2.518962656972297,0
2026-08-25,-3.9488937295414073,0
2026-08-26,-4.357377451198721,0
2026-08-27,-3.905416686374327,0
2026-08-28,-3.561030835449885,0
2026-08-29,-3.0131702757581507,0
2026-08-30,-2.7880742191774095,0
2026-08-31,-3.938003441756697,0
2026-09-01,-3.5243728353701407,0
2026-09-02,0.43999841157113684,1
2026-09-03,1.1527779467909776,1
2026-09-04,-0.9564662535626685,1
2026-09-05,-0.01292054242651286,1
2026-09-06,1.0071217570927566,1
2026-09-07,0.20722930116808191,1
2026-09-08,-0.1882916588507202,1
2026-09-09,0.23885629417444987,1
2026-09-10,-0.5612467811531099,1
2026-09-11,0.15844438327256816,1
2026-09-12,-0.9155078825708722,1
2026-09-13,-0.3522755533980213,1
2026-09-14,-0.2883837864536183,1
2026-09-15,-0.0028569201114923004,1
2026-09-16,0.9611991374603654,1
2026-09-17,-1.999795657650111,1
2026-09-18,-1.1352521334278194,1
2026-09-19,-0.2674944135163262,1
2026-09-20,0.8348647841582579,1
2026-09-21,-0.4054522547798598,1
2026-09-22,-3.8213857591771765,0
2026-09-23,-2.3958539708866065,0
2026-09-24,-3.932894635538989,0
2026-09-25,-4.605099902331205,0
2026-09-26,-5.175918452832824,0
2026-09-27,-2.9295980023372903,0
2026-09-28,-5.56728714166316,0
2026-09-29,-3.186825617373987,0
2026-09-30,-2.1747080097441875,0
2026-10-01,-3.2967349194692672,0
2026-10-02,-2.5093027111510695,0
2026-10-03,-3.7383787362705383,0
2026-10-04,-5.358357144395886,0
2026-10-05,-3.5521691457349904,0
2026-10-06,-3.147891169182046,0
2026-10-07,-2.6512005359802853,0
2026-10-08,-4.911521880238532,0
2026-10-09,-2.055531990939739,0
2026-10-10,-5.79851216769328,0
2026-10-11,-2.95800686808412,0
2026-10-12,-4.475020115179572,0
2026-10-13,-3.418250818330315,0
2026-10-14,-1.4982450164310923,0
2026-10-15,-4.2349620943358435,0
2026-10-16,-3.1243990520638993,0
2026-10-17,-2.8944244114280653,0
2026-10-18,-2.2988093310503728,0
2026-10-19,-2.5667417535006005,0
2026-10-20,-1.83298876832046,0
2026-10-21,-3.923153175692857,0
2026-10-22,-2.256106203514297,0
2026-10-23,-3.2451596268817995,0
2026-10-24,-3.3299739211133614,0
2026-10-25,-4.065639562146978,0
2026-10-26,-1.9642272041449922,0
2026-10-27,-2.525401296249352,0
2026-10-28,-2.434321269512993,0
2026-10-29,-2.4431218940182164,0
2026-10-30,-2.603245272269893,0
2026-10-31,-3.5870312249257124,0
2026-11-01,-1.8296994474579105,0
2026-11-02,-3.8829280790977587,0
2026-11-03,-3.4083449415874023,0
2026-11-04,-2.303013877936983,0
2026-11-05,-2.821908223710059,0
2026-11-06,-2.9271294591221544,0
2026-11-07,-3.3547535597086444,0
2026-11-08,-2.350129245216694,0
2026-11-09,-2.4056188520156145,0
2026-11-10,-2.8158246177067614,0
2026-11-11,-1.6541189476938918,0
2026-11-12,-1.5383059776333328,0
2026-11-13,-1.2738423203039257,0
2026-11-14,-0.19644728580760074,0
2026-11-15,0.12302032166454935,0
2026-11-16,-1.6390985426330356,0
2026-11-17,-1.5204341570907756,0
2026-11-18,-1.845928062616447,0
2026-11-19,-1.5999697896475822,0
2026-11-20,-1.965045364557014,0
2026-11-21,1.994554406127797,1
2026-11-22,2.898695616882368,1
2026-11-23,3.6257083294121712,1
2026-11-24,3.9184644269732773,1
2026-11-25,1.853316146996943,1
2026-11-26,3.366342970933073,1
2026-11-27,3.1829589177044504,1
2026-11-28,1.4213834836723702,1
2026-11-29,2.3213687906353377,1
2026-11-30,2.8283368943334306,1
2026-12-01,2.1309678140410386,1
2026-12-02,2.716629448545852,1
2026-12-03,3.0971072923003176,1
2026-12-04,3.2604745632293586,1
2026-12-05,1.63590582012234,1
2026-12-06,4.474737176214017,1
2026-12-07,5.411416985959104,1
2026-12-08,3.744763971924369,1
2026-12-09,3.365190435296994,1
2026-12-10,4.516578833840765,1
